Wavelength,20.0,22.0,24.0,26.0,28.0,30.0,32.0,34.0,36.0,38.0,40.0,42.0,44.0,46.0,48.0,50.0,52.0,54.0,56.0,58.0,60.0,62.0,64.0,66.0,68.0,70.0,72.0,74.0,76.0,78.0,80.0,82.0,84.0,86.0,88.0,90.0,92.0,94.0,96.0,98.0,100.0
312.0,0.649514,0.60075,0.527079,0.569204,0.47312,0.559788,0.573058,0.539912,0.605401,0.578397,0.642628,0.539541,0.616561,0.609595,0.501632,0.589479,0.55256,0.510573,0.51691,0.519143,0.526802,0.455914,0.411274,0.473798,0.441792,0.478541,0.453023,0.458707,0.438009,0.445635,0.457482,0.402366,0.479168,0.45725,0.37214,0.414904,0.440746,0.451442,0.39901,0.477282,0.473993
311.5,0.648141,0.583028,0.564164,0.569604,0.481202,0.547625,0.560715,0.544653,0.600801,0.583656,0.637361,0.562033,0.632362,0.610193,0.530748,0.585728,0.536775,0.518166,0.499774,0.519313,0.545474,0.470313,0.41613,0.461388,0.444761,0.456536,0.495747,0.467642,0.453515,0.461142,0.466596,0.422073,0.49564,0.448019,0.36457,0.420966,0.450053,0.464971,0.410263,0.470521,0.491339
311.0,0.675093,0.6007,0.570736,0.581193,0.48144,0.563187,0.558406,0.550592,0.581805,0.590226,0.632346,0.564317,0.64617,0.626344,0.515665,0.580691,0.557396,0.526615,0.528997,0.516697,0.55136,0.458491,0.41932,0.469664,0.444345,0.447128,0.510626,0.49263,0.466794,0.468433,0.447797,0.43661,0.492085,0.46516,0.340348,0.435958,0.439092,0.458766,0.391772,0.454315,0.498977
310.5,0.682664,0.598509,0.578693,0.587124,0.489767,0.590241,0.579312,0.558031,0.607558,0.585548,0.660652,0.562057,0.655379,0.652065,0.517581,0.579749,0.557217,0.5417,0.545199,0.528913,0.562051,0.466031,0.433955,0.479342,0.462283,0.45143,0.520191,0.479269,0.465561,0.469279,0.450784,0.447085,0.496514,0.468375,0.368439,0.450858,0.442981,0.467194,0.385502,0.457765,0.488342
310.0,0.695856,0.603719,0.598167,0.593119,0.522033,0.583498,0.591913,0.569105,0.640875,0.575268,0.656554,0.572091,0.654203,0.660284,0.550278,0.578568,0.54828,0.549873,0.56022,0.554517,0.579081,0.477824,0.448307,0.492977,0.459874,0.451836,0.525687,0.49023,0.463197,0.466324,0.442845,0.444152,0.508242,0.495813,0.373797,0.464127,0.447892,0.459464,0.408124,0.452168,0.47109
309.5,0.688566,0.617675,0.627081,0.611574,0.541446,0.599669,0.596173,0.594106,0.64623,0.596113,0.67661,0.582648,0.667696,0.662843,0.559691,0.576408,0.578032,0.559182,0.583854,0.549257,0.606035,0.47721,0.461103,0.524221,0.440139,0.472604,0.548497,0.49495,0.459781,0.483732,0.440718,0.456487,0.51838,0.514705,0.364001,0.46895,0.477916,0.443566,0.409818,0.453693,0.446132
309.0,0.712229,0.616144,0.651305,0.647068,0.542267,0.604723,0.588941,0.59067,0.660525,0.616494,0.679704,0.60843,0.667652,0.694455,0.570248,0.592631,0.583191,0.552464,0.591926,0.54356,0.604169,0.488127,0.46493,0.533944,0.441732,0.490543,0.571397,0.522276,0.482775,0.483731,0.454332,0.466203,0.534245,0.531311,0.375332,0.449724,0.47342,0.455569,0.427734,0.46111,0.47119
308.5,0.712458,0.63009,0.669461,0.670044,0.572021,0.613213,0.609121,0.586288,0.687027,0.616477,0.684786,0.617752,0.683714,0.687458,0.600445,0.601195,0.60356,0.563108,0.602706,0.550161,0.6214,0.509011,0.471291,0.534959,0.455192,0.49055,0.589168,0.532539,0.515602,0.496314,0.464941,0.49371,0.540877,0.539722,0.385226,0.468156,0.489477,0.44755,0.440682,0.45132,0.480762
308.0,0.747795,0.653245,0.694268,0.701673,0.600461,0.625795,0.638836,0.601525,0.69092,0.638479,0.681609,0.632113,0.707391,0.718268,0.614347,0.597656,0.613582,0.58109,0.613073,0.549576,0.614006,0.529724,0.491557,0.546522,0.463248,0.506447,0.616171,0.556157,0.543715,0.494315,0.491765,0.526749,0.545445,0.561083,0.414034,0.498692,0.503783,0.46074,0.436685,0.443615,0.501525
307.5,0.754877,0.681082,0.722044,0.718047,0.607207,0.638608,0.659344,0.621572,0.696284,0.669171,0.715529,0.643961,0.72154,0.744536,0.621949,0.617842,0.627941,0.598643,0.621056,0.55218,0.621442,0.553451,0.518039,0.564753,0.474564,0.547685,0.62584,0.609625,0.578279,0.510132,0.515211,0.547503,0.54444,0.570412,0.410341,0.508648,0.499435,0.486297,0.469112,0.454403,0.506229
307.0,0.793502,0.681411,0.765102,0.752676,0.642049,0.659682,0.677275,0.647767,0.713411,0.6881,0.731345,0.675207,0.733967,0.750703,0.636232,0.654301,0.661039,0.616517,0.650519,0.563353,0.64363,0.55157,0.548481,0.578532,0.508581,0.585321,0.633378,0.625003,0.587613,0.533698,0.514851,0.542239,0.572958,0.57431,0.437828,0.528109,0.504021,0.500764,0.471276,0.458356,0.501982
306.5,0.818915,0.704456,0.798817,0.782375,0.676031,0.676745,0.688986,0.676945,0.726411,0.718992,0.753508,0.697957,0.76699,0.76779,0.660651,0.678613,0.703113,0.640067,0.659624,0.568761,0.664822,0.575842,0.595073,0.580409,0.555849,0.616351,0.643805,0.632646,0.62401,0.551694,0.505378,0.548459,0.59158,0.586396,0.45175,0.534452,0.493629,0.502277,0.501605,0.467587,0.501535
