wavelength,original,predicted,residual
226.5,1.18819,1.218372414549337,-0.03018241454933701
226.0,1.36821,1.3923735764516127,-0.024163576451612823
225.5,1.58302,1.5922477095587064,-0.009227709558706332
225.0,1.81733,1.8246188335459923,-0.0072888335459924125
224.5,1.99866,2.0206888230478914,-0.022028823047891333
224.0,2.15658,2.246487817198266,-0.08990781719826613
223.5,2.39225,2.450159547422798,-0.05790954742279775
223.0,2.64359,2.6727382598031157,-0.02914825980311564
222.5,2.92941,2.9200209218389994,0.00938907816100043
222.0,3.14,3.1457684303438276,-0.0057684303438274576
221.5,3.37681,3.388737997972846,-0.01192799797284616
221.0,3.64758,3.6273249706144624,0.020255029385537693
220.5,3.93799,3.888200622643918,0.04978937735608202
220.0,4.21195,4.1258392584841985,0.08611074151580134
