wavelength,original,predicted,residual
268.5,34.2081,34.21907946961912,-0.01097946961911589
268.0,35.1699,35.149439382896574,0.020460617103424283
267.5,36.0303,36.021096876358044,0.00920312364195297
267.0,36.8066,36.784413867157625,0.02218613284237847
266.5,37.4962,37.462154933502084,0.034045066497917276
266.0,37.9872,37.986841558794495,0.0003584412055062103
265.5,38.4543,38.361976949770565,0.09232305022943876
265.0,38.8102,38.639304084076926,0.17089591592307585
264.5,38.923,38.737369965456146,0.18563003454385552
264.0,38.7923,38.61526747672309,0.17703252327690677
263.5,38.4521,38.315195081744896,0.1369049182551052
263.0,37.9793,37.87690722031578,0.102392779684223
262.5,37.2924,37.21112992831846,0.08127007168154421
262.0,36.4297,36.355528918552515,0.07417108144748141
261.5,35.3918,35.32462570898973,0.06717429101027506
261.0,34.2182,34.13797791457845,0.0802220854215534
260.5,32.9088,32.78613720334054,0.122662796659462
260.0,31.3719,31.27468817140021,0.09721182859978938
259.5,29.7319,29.677110580796597,0.05478941920340219
259.0,28.0864,27.96651316131023,0.1198868386897729
258.5,26.1956,26.176903712114335,0.01869628788566402
258.0,24.291,24.280696124006926,0.01030387599307403
257.5,22.309,22.342801436702292,-0.033801436702290744
257.0,20.2765,20.34221122725783,-0.0657112272578324
256.5,18.1509,18.23292459925127,-0.08202459925126959
256.0,16.0072,16.097345388819498,-0.09014538881949719
255.5,13.8353,13.93708452581976,-0.10178452581975961
255.0,11.5855,11.748862844808649,-0.16336284480864904
254.5,9.40011,9.56307333506717,-0.16296333506716998
254.0,7.21976,7.376951878360183,-0.1571918783601829
253.5,5.07524,5.235407984134865,-0.16016798413486466
253.0,3.0037,3.0672417758880677,-0.06354177588806786
252.5,0.840393,0.9773576231719618,-0.1369646231719619
252.0,-1.2893,-1.0969803234693851,-0.19231967653061477
251.5,-3.28126,-3.1116662357882374,-0.16959376421176264
251.0,-5.21071,-5.059968204701547,-0.15074179529845289
250.5,-6.90689,-6.88064752080688,-0.026242479193119728
250.0,-8.54587,-8.541260475106178,-0.004609524893822936
249.5,-10.0822,-10.117029045864133,0.03482904586413227
249.0,-11.4947,-11.559164552508982,0.06446455250898175
248.5,-12.7715,-12.882689851051328,0.1111898510513285
248.0,-13.9839,-14.058926801755888,0.07502680175588772
247.5,-15.0567,-15.103615929260858,0.046915929260858746
247.0,-15.9968,-15.998250873974722,0.0014508739747221
246.5,-16.8068,-16.747724389485516,-0.0590756105144834
246.0,-17.3863,-17.378680679223663,-0.007619320776335314
245.5,-17.8329,-17.879570812868483,0.04667081286848429
245.0,-18.1956,-18.24017234621148,0.04457234621148132
244.5,-18.4122,-18.457705701525,0.045505701525001996
244.0,-18.5473,-18.556332736042663,0.009032736042662748
243.5,-18.5862,-18.615700484036513,0.029500484036510954
243.0,-18.5074,-18.53211206712204,0.02471206712203866
242.5,-18.3902,-18.368168883188943,-0.02203111681105696
242.0,-18.0707,-18.11668974276232,0.04598974276231971
241.5,-17.7113,-17.789512242869847,0.07821224286984574
241.0,-17.3072,-17.350644747089184,0.043444747089182556
240.5,-16.8212,-16.88344147085445,0.06224147085444898
240.0,-16.3022,-16.3717676271149,0.06956762711489972
239.5,-15.7687,-15.79754201120394,0.028842011203940032
239.0,-15.1562,-15.184630730426232,0.028430730426231676
238.5,-14.4764,-14.53366022499155,0.057260224991550146
238.0,-13.8828,-13.88057761059974,-0.002222389400259317
237.5,-13.2094,-13.197993113963449,-0.011406886036551711
237.0,-12.4739,-12.463948208219787,-0.009951791780213881
236.5,-11.7716,-11.747805933453485,-0.023794066546514614
236.0,-11.0402,-11.02810744064119,-0.012092559358810817
235.5,-10.2838,-10.299911276905029,0.016111276905029115
235.0,-9.6563,-9.606308109224933,-0.049991890775066494
234.5,-8.96016,-8.931101134165697,-0.02905886583430295
234.0,-8.27795,-8.26659871329423,-0.011351286705771457
233.5,-7.63286,-7.603130243365877,-0.029729756634123028
233.0,-6.95292,-6.970400583117154,0.017480583117154502
232.5,-6.3445,-6.34298596399166,-0.0015140360083396587
232.0,-5.74587,-5.759243022680745,0.013373022680744917
231.5,-5.10984,-5.173509581312839,0.06366958131283873
231.0,-4.56711,-4.6350133696663205,0.06790336966632093
230.5,-4.1066,-4.138821347214997,0.03222134721499703
230.0,-3.6384,-3.6455926215349397,0.007192621534939825
229.5,-3.18968,-3.197451169748147,0.0077711697481470665
229.0,-2.8225,-2.8014544385555076,-0.02104556144449221
228.5,-2.41811,-2.3916669251079234,-0.026443074892076535
228.0,-2.04457,-2.02237390571535,-0.022196094284650414
227.5,-1.74176,-1.694936845660831,-0.04682315433916906
227.0,-1.48873,-1.403082280662531,-0.08564771933746917
226.5,-1.22083,-1.1214266429271058,-0.09940335707289427
226.0,-0.958862,-0.8696540276777855,-0.08920797232221445
225.5,-0.732757,-0.667019702887734,-0.06573729711226595
225.0,-0.530889,-0.4797899227390917,-0.05109907726090834
224.5,-0.387566,-0.3147086407810375,-0.07285735921896253
224.0,-0.210413,-0.16173975382617053,-0.048673246173829454
223.5,0.0169212,-0.013852081053011278,0.03077328105301128
223.0,0.184833,0.11349374261212397,0.07133925738787603
222.5,0.351453,0.2592900595180445,0.0921629404819555
222.0,0.443388,0.395295036763571,0.04809296323642903
221.5,0.614544,0.5593280255225296,0.0552159744774704
221.0,0.854764,0.7613407329485097,0.09342326705149029
220.5,1.15418,0.984099036492883,0.170080963507117
220.0,1.37702,1.2256661100563622,0.15135388994363774
