wavelength,original,predicted,residual
241.0,-1.97994,-1.9289391140715133,-0.05100088592848673
240.5,-2.0138,-1.9299464240130009,-0.08385357598699894
240.0,-2.01826,-1.9242030151029628,-0.0940569848970374
239.5,-1.99905,-1.877313464894533,-0.12173653510546689
239.0,-1.92479,-1.85564586422579,-0.06914413577420997
238.5,-1.83166,-1.7864300980032954,-0.045229901996704625
238.0,-1.77206,-1.7544363307465174,-0.017623669253482577
237.5,-1.73051,-1.6760156791170124,-0.05449432088298756
237.0,-1.66929,-1.5901198105038912,-0.07917018949610877
236.5,-1.57029,-1.5000262511678444,-0.07026374883215558
236.0,-1.47451,-1.4089800460640034,-0.06552995393599659
235.5,-1.31678,-1.2869127699481564,-0.029867230051843663
235.0,-1.18428,-1.1781573225588677,-0.006122677441132263
234.5,-1.12244,-1.077002201124138,-0.04543779887586208
234.0,-1.03729,-0.974141641170495,-0.06314835882950509
233.5,-0.926476,-0.8524440535111374,-0.07403194648886258
233.0,-0.847118,-0.7559637128617743,-0.09115428713822571
232.5,-0.741479,-0.6114728683390048,-0.13000613166099517
232.0,-0.63212,-0.48554588810430177,-0.14657411189569824
231.5,-0.468306,-0.3455949741097939,-0.1227110258902061
231.0,-0.341352,-0.20635940642304823,-0.13499259357695176
230.5,-0.153661,-0.07462388464425598,-0.07903711535574401
230.0,0.00515022,0.0944174232831922,-0.08926720328319221
229.5,0.176642,0.23310779184892513,-0.05646579184892514
229.0,0.25708,0.35779299623537736,-0.10071299623537738
228.5,0.46838,0.5420672188193664,-0.07368721881936635
228.0,0.612244,0.6945812991559233,-0.08233729915592325
227.5,0.812925,0.8515351970765467,-0.03861019707654667
227.0,1.03236,1.0197129190591165,0.012647080940883404
226.5,1.18819,1.2183724145493362,-0.030182414549336123
226.0,1.36821,1.3923735764516127,-0.024163576451612823
225.5,1.58302,1.5922477095587064,-0.009227709558706332
225.0,1.81733,1.8246188335459914,-0.007288833545991524
224.5,1.99866,2.020688823047891,-0.02202882304789089
224.0,2.15658,2.246487817198265,-0.08990781719826524
223.5,2.39225,2.450159547422798,-0.05790954742279775
223.0,2.64359,2.6727382598031144,-0.029148259803114307
222.5,2.92941,2.920020921838999,0.009389078161000874
222.0,3.14,3.1457684303438294,-0.005768430343829234
221.5,3.37681,3.388737997972846,-0.01192799797284616
221.0,3.64758,3.6273249706144606,0.02025502938553947
220.5,3.93799,3.88820062264392,0.049789377356080244
220.0,4.21195,4.1258392584841985,0.08611074151580134
