T_kelvin,T_celsius,V1_exp,V1_fit,V1_resid,V2_exp,V2_fit,V2_resid,V3_exp,V3_fit,V3_resid
293.15,20.0,-0.179252407980976,-0.17848628880719308,-0.0007661191737829143,0.0569816054520172,0.05522931661479099,0.0017522888372262097,0.3325196880519214,0.25968997896638013,0.07282970908554126
295.15,22.0,-0.1788318004285597,-0.17839127073948474,-0.0004405296890749588,0.0685735020703099,0.054057824015120076,0.014515678055189829,0.2610073338368623,0.2488928839562075,0.012114449880654798
297.15,24.0,-0.1789243009410405,-0.17828614709271295,-0.0006381538483275495,0.0714049336755978,0.05276174057816206,0.018643193097435742,0.2368644389627583,0.2369475002809833,-8.30613182249973e-05
299.15,26.0,-0.1784457448060594,-0.17817058692646998,-0.00027515787958942717,0.0576263711737407,0.051336989123403426,0.006289382050337272,0.2557414265993831,0.22381625843153216,0.03192516816785093
301.15,28.0,-0.1786204496599316,-0.17804440715720476,-0.0005760425027268312,0.0694432808053636,0.04978131873627107,0.019661962069092535,0.2321029347664265,0.20947842940542177,0.022624505361004715
303.15,30.0,-0.1797349167782045,-0.17790759992945904,-0.0018273168487454583,0.0479457394766919,0.04809464565336366,-0.00014890617667175782,0.2008223353909113,0.19393327543553224,0.006889059955379057
305.15,32.0,-0.1791861604635321,-0.17776035588487685,-0.0014258045786552653,0.0554112380281805,0.046279346908332596,0.009131891119847906,0.192008134354837,0.17720277406785323,0.01480536028698376
307.15,34.0,-0.1797530356358053,-0.17760308070116856,-0.0021499549346367386,0.0454237108964504,0.044340477403625504,0.001083233492824895,0.1701221267339638,0.1593336532397538,0.010788473494209999
309.15,36.0,-0.1793262306533531,-0.17743640209104714,-0.0018898285623059619,0.0189250354497251,0.042285881460571925,-0.023360846010846825,0.1064364987693659,0.14039848546825098,-0.03396198669888509
311.15,38.0,-0.1798703631703994,-0.17726116433449784,-0.0026091988359015494,0.0370722970949792,0.040126173203210644,-0.0030538761082314417,0.1038065345421889,0.12049563210333143,-0.016689097561142535
313.15,40.0,-0.1789132630878397,-0.17707840721440254,-0.0018348558734371523,0.0210971829878469,0.03787456603870126,-0.016777383050854362,0.0459317165733431,0.09974790506171242,-0.053816188488369325
315.15,42.0,-0.1789027661125524,-0.17688932562301568,-0.002013440489536722,0.0149669170697501,0.03554653879664656,-0.02057962172689646,0.0340402773096111,0.07829991926439023,-0.044259641954779126
